Fat,Protein,Carbs,Calories
10.0,9.0,19.0,239.49385274538625
10.0,13.0,21.0,239.72136996938076
11.0,11.0,19.0,214.26529908915475
14.0,13.0,20.0,232.54181012128484
15.0,11.0,18.0,222.12741060923418
12.0,10.0,20.0,233.47667828127868
8.0,10.0,21.0,219.24498162118562
7.0,7.0,24.0,213.2055374772493
8.0,6.0,22.0,225.9447077572766
9.0,9.0,22.0,223.06227876922802
8.0,9.0,23.0,242.57899969341332
10.0,8.0,20.0,225.2373568212772
9.0,8.0,21.0,235.65175633332782
10.0,6.0,23.0,218.31011346119166
11.0,6.0,21.0,216.21285991720947
12.0,8.0,22.0,222.12741060923418
12.0,9.0,20.0,211.71301109718357
11.0,9.0,22.0,220.73750800125129
13.0,8.0,20.0,205.01328496109247
12.0,8.0,20.0,293.5407399818971
8.0,10.0,20.0,291.9233201499198
13.0,13.0,17.0,137.89708644847693
17.0,15.0,15.0,159.30834295666594
9.0,7.0,16.0,147.14910057653918
8.0,8.0,16.0,168.78787430872268
7.0,5.0,19.0,133.85227207644
11.0,7.0,15.0,159.30834295666594
9.0,7.0,15.0,134.30730652442895
9.0,5.0,17.0,155.94608025661245
14.0,9.0,15.0,137.4420520004879
19.0,2.0,12.0,150.05632882860368
46.0,1.0,9.0,169.26770802072758
8.0,6.0,15.0,190.9064817529111
12.0,8.0,22.0,239.49385274538625
12.0,13.0,18.0,236.6114237573377
10.0,14.0,17.0,220.96502522524582
14.0,10.0,23.0,221.89989338523966
13.0,6.0,20.0,200.26111965305617
10.0,13.0,16.0,224.07497143728887
9.0,7.0,26.0,217.14772807720334
10.0,6.0,24.0,255.44559300953952
14.0,9.0,22.0,248.518349649454
13.0,10.0,24.0,225.7171905332821
13.0,10.0,22.0,194.34656896103147
12.0,11.0,24.0,184.86703760897475
13.0,9.0,28.0,181.98460862092617
10.0,7.0,27.0,202.9160314171103
13.0,10.0,30.0,197.9363488850794
15.0,9.0,27.0,200.0336024290617
11.0,7.0,25.0,195.05391989703088
14.0,9.0,27.0,203.39586512911518
18.0,13.0,33.0,204.55825051310356
19.0,13.0,30.0,225.26215608529319
17.0,14.0,29.0,221.67237616124518
16.0,11.0,30.0,220.5099907772568
16.0,13.0,29.0,226.42454146928156
16.0,13.0,29.0,217.62756178920827
11.0,10.0,33.0,190.529271812989
11.0,10.0,27.0,235.19672188533886
13.0,11.0,26.0,270.83967505362097
7.0,10.0,15.0,171.92261978478166
7.0,10.0,15.0,167.1704544767453
9.0,5.0,16.0,157.6909231246886
5.0,6.0,30.0,185.69928199688576
9.0,14.0,30.0,168.1053226367392
14.0,13.0,30.0,167.65028818875024
11.0,11.0,32.0,220.17984978117943
11.0,9.0,27.0,224.39915613315998
8.0,12.0,31.0,446.42090167897413
12.0,11.0,28.0,155.263528584629
9.0,10.0,31.0,225.26215608529319
9.0,10.0,30.0,230.21703935330802
11.0,10.0,24.0,212.85059721715598
8.0,9.0,28.0,254.76304133755605
9.0,9.0,29.0,218.33491272520766
12.0,11.0,29.0,204.98848569707656
8.0,10.0,31.0,210.0955912652062
9.0,10.0,31.0,207.21316227715764
13.0,12.0,28.0,246.90092981747662
11.0,12.0,30.0,249.78335880552518
10.0,13.0,32.0,242.1487645094403
15.0,13.0,27.0,245.03119349748889
9.0,14.0,30.0,261.0077330256581
12.0,12.0,27.0,222.70986809332192
11.0,13.0,29.0,272.68714169378
10.0,13.0,31.0,274.78439523776217
13.0,13.0,27.0,223.8722534773103
8.0,13.0,31.0,265.9874155576889
17.0,16.0,23.0,340.2583746543845
12.0,14.0,27.0,337.60346289033043
13.0,14.0,27.0,320.2370207541784
13.0,13.0,25.0,303.1228951060367
11.0,11.0,30.0,307.39522670206816
12.0,13.0,22.0,307.39522670206816
10.0,11.0,27.0,266.5450737777608
9.0,12.0,26.0,243.641290889506
12.0,12.0,26.0,261.4627674736471
9.0,11.0,28.0,162.64580639270346
10.0,11.0,29.0,162.64580639270346
9.0,10.0,25.0,163.83299104070778
8.0,9.0,28.0,186.132046765046
14.0,7.0,31.0,253.6784804616346
12.0,7.0,38.0,293.61856448996406
15.0,12.0,27.0,266.77259100175525
13.0,11.0,32.0,239.5964765174691
13.0,10.0,24.0,240.60916918552985
11.0,10.0,28.0,260.3003820896587
18.0,13.0,23.0,241.31652012152927
16.0,13.0,28.0,237.49922297348687
16.0,12.0,21.0,232.18939944537868
14.0,12.0,26.0,217.02283462529167
22.0,17.0,29.0,229.63711145340744
18.0,14.0,31.0,264.11767923770117
11.0,9.0,53.0,232.519540441456
13.0,11.0,29.0,241.31652012152927
11.0,11.0,34.0,273.1421761417689
17.0,13.0,24.0,263.18281107770724
15.0,12.0,29.0,266.06524006575586
11.0,9.0,25.0,290.96365272591
10.0,9.0,29.0,253.6784804616346
14.0,8.0,26.0,260.52789931365317
12.0,7.0,30.0,263.4103283017017
18.0,10.0,22.0,262.2479429177134
16.0,9.0,26.0,273.3696933657634
12.0,7.0,22.0,244.65398355756685
11.0,6.0,26.0,305.42286660999747
15.0,13.0,26.0,268.6175280577271
14.0,6.0,30.0,277.4145077378004
14.0,6.0,30.0,265.7350990696785
14.0,9.0,28.0,259.13799670567033
12.0,10.0,27.0,245.48622794547788
3.0,6.0,17.0,238.8891255814697
11.0,9.0,14.0,230.3196631253909
11.0,9.0,14.0,256.71060216561074
11.0,9.0,14.0,233.90944304943886
15.0,9.0,35.0,246.52371987755458
5.0,7.0,11.0,218.41273723327458
10.0,7.0,11.0,217.02283462529167
8.0,9.0,12.0,273.16697540578485
11.0,12.0,17.0,282.2940960819355
13.0,12.0,22.0,286.91883835387307
17.0,9.0,34.0,284.36655036190183
13.0,10.0,33.0,249.78335880552518
34.0,16.0,25.0,247.45858803754848
26.0,10.0,37.0,302.08540317396
17.0,7.0,21.0,303.5779295540257
21.0,7.0,49.0,272.8120351456916
7.0,9.0,18.0,274.3045615257573
7.0,15.0,36.0,376.3563622706556
11.0,6.0,9.0,336.66859473033657
23.0,2.0,21.0,338.84620236657287
20.0,3.0,28.0,272.91465891777443
11.0,13.0,8.0,274.4071852978401
11.0,14.0,11.0,297.10572064192917
23.0,13.0,25.0,294.55343264995787
4.0,5.0,27.0,231.9618822213842
12.0,8.0,9.0,238.43409113348068
6.0,2.0,17.0,258.1253040376096
33.0,5.0,35.0,251.7557188975958
20.0,8.0,34.0,286.13366290980673
19.0,10.0,31.0,279.764077769793
21.0,13.0,26.0,221.21734171325627
8.0,11.0,39.0,223.6447362533158
3.0,7.0,54.0,287.14635557786755
20.0,8.0,15.0,265.30486388570546
15.0,8.0,43.0,265.30486388570546
19.0,11.0,31.0,269.8047127057314
15.0,8.0,11.0,252.43827056957932
18.0,5.0,32.0,118.91322448034752
31.0,16.0,12.0,189.97161359291718
23.0,10.0,11.0,189.97161359291718
29.0,12.0,13.0,189.97161359291718
8.0,10.0,30.0,305.3227724221018
24.0,13.0,26.0,117.6482153242763
15.0,9.0,18.0,161.6331137246427
9.0,9.0,31.0,155.94608025661245
21.0,12.0,26.0,213.55794815315537
10.0,9.0,30.0,250.23839325351415
11.0,12.0,31.0,319.09943463420586
19.0,11.0,23.0,284.1390331379073
18.0,10.0,23.0,462.6061154673281
18.0,9.0,20.0,413.76895757102983
23.0,7.0,21.0,261.38494296558014
24.0,8.0,20.0,403.45718183106203
15.0,7.0,26.0,170.05288346479392
17.0,13.0,23.0,263.03311836177966
15.0,12.0,22.0,158.75068473659408
24.0,11.0,22.0,293.9427491858351
20.0,13.0,22.0,298.31770455394934
20.0,13.0,21.0,183.24708819281025
2.0,4.0,23.0,198.74379400897453
11.0,4.0,19.0,353.7048958704113
12.0,6.0,20.0,161.83836126880837
8.0,14.0,9.0,175.63729316074122
14.0,8.0,19.0,129.12490603241957
11.0,5.0,18.0,447.4891491752729
11.0,8.0,21.0,341.4455593023888
17.0,7.0,21.0,329.28631692226213
5.0,7.0,16.0,339.9282336583072
10.0,14.0,12.0,267.1027319978326
10.0,14.0,13.0,264.19803332995525
9.0,14.0,13.0,268.91691348958216
9.0,14.0,13.0,331.8163352344045
8.0,12.0,13.0,333.33113129429904
10.0,14.0,13.0,209.662826497046
9.0,12.0,13.0,304.0825625300465
10.0,14.0,11.0,386.5903135025564
9.0,11.0,12.0,288.1282926817061
7.0,11.0,19.0,356.63439380230454
6.0,7.0,14.0,228.70224329341355
8.0,8.0,15.0,366.3191726985271
7.0,12.0,17.0,240.42872090538015
6.0,9.0,14.0,237.2717057494924
9.0,10.0,14.0,335.88341928627017
7.0,8.0,20.0,242.25138828152316
2.0,4.0,15.0,267.0001082257497
6.0,7.0,14.0,302.7927541099594
8.0,7.0,15.0,289.9509600578492
5.0,7.0,20.0,274.45425424168485
7.0,6.0,15.0,314.16682104601983
3.0,5.0,16.0,323.19131795008764
10.0,11.0,19.0,262.8774693456458
7.0,8.0,15.0,293.2884234938867
8.0,9.0,14.0,267.8323526136608
6.0,7.0,15.0,342.96035536228334
9.0,11.0,21.0,315.8620653860641
6.0,8.0,16.0,312.0447682380216
7.0,9.0,16.0,124.93039894445506
7.0,10.0,22.0,188.8340274729448
3.0,11.0,16.0,209.5379330451344
2.0,9.0,16.0,164.7182606726698
5.0,6.0,16.0,231.4042240013124
2.0,4.0,15.0,189.06154469693925
4.0,6.0,23.0,212.64787925717738
1.0,4.0,16.0,261.38494296558014
15.0,7.0,15.0,136.73470106448858
11.0,7.0,18.0,193.7641114769437
8.0,12.0,18.0,197.58140862498615
7.0,6.0,16.0,188.78442894491286
6.0,10.0,36.0,188.78442894491286
4.0,4.0,16.0,171.89782052076572
7.0,9.0,21.0,197.58140862498615
7.0,7.0,17.0,180.69480020083896
3.0,7.0,12.0,189.9468143289013
1.0,2.0,14.0,172.83268868075962
2.0,9.0,16.0,181.95980935691026
4.0,9.0,16.0,137.89708644847693
3.0,10.0,16.0,163.35315732870288
3.0,9.0,16.0,178.37002943286225
7.0,8.0,14.0,145.9867151925508
9.0,6.0,16.0,176.4224686048076
7.0,8.0,14.0,173.64266338884187
7.0,7.0,15.0,94.39202176011543
8.0,8.0,15.0,137.89708644847693
7.0,17.0,8.0,159.30834295666594
14.0,13.0,17.0,152.00388965665837
5.0,8.0,18.0,146.46654890455568
10.0,9.0,23.0,111.05111296026811
8.0,5.0,22.0,208.35074839713008
2.0,3.0,20.0,154.55617764862959
5.0,5.0,17.0,163.58067455269736
7.0,8.0,18.0,141.71438359651938
11.0,12.0,15.0,207.18836301314167
8.0,8.0,10.0,149.57649511659878
6.0,4.0,19.0,162.41828916870898
12.0,6.0,19.0,189.36688642900063
10.0,6.0,19.0,135.31999919248975
8.0,13.0,15.0,118.43339076834259
7.0,8.0,13.0,132.68988669245158
5.0,4.0,15.0,94.39202176011543
3.0,4.0,23.0,150.6139870486755
3.0,5.0,20.0,89.41233922808462
3.0,6.0,19.0,220.88720071717893
2.0,4.0,19.0,197.15117344101316
8.0,3.0,18.0,190.984306260978
1.0,4.0,20.0,150.28384605259816
3.0,4.0,19.0,234.01206682152173
8.0,3.0,18.0,115.80327826830444
1.0,4.0,19.0,181.5047749089213
3.0,4.0,19.0,158.14595757267756
3.0,6.0,18.0,103.87155311217221
9.0,5.0,18.0,73.68811618792583
3.0,6.0,19.0,118.43339076834259
4.0,6.0,19.0,136.02735012848916
9.0,5.0,17.0,131.2751848204528
3.0,6.0,19.0,127.23037044841587
4.0,6.0,18.0,150.73888050058713
8.0,6.0,18.0,167.87780541274472
2.0,6.0,19.0,150.73888050058713
4.0,6.0,19.0,150.51136327659262
8.0,6.0,17.0,163.35315732870288
2.0,6.0,19.0,164.2384269606649
3.0,6.0,18.0,243.99370156541215
8.0,5.0,18.0,148.4141097326104
1.0,6.0,19.0,215.530308245226
3.0,5.0,19.0,177.9397942488892
8.0,5.0,18.0,109.43369312829077
1.0,6.0,19.0,132.46236946845713
3.0,5.0,19.0,166.00806909275698
14.0,4.0,15.0,205.92335385707042
8.0,4.0,16.0,144.26667158849062
9.0,4.0,16.0,144.84912907257836
12.0,4.0,16.0,205.7206358970919
6.0,4.0,17.0,188.1266765369453
8.0,4.0,17.0,183.5772291888876
14.0,6.0,15.0,146.9215833525447
8.0,6.0,16.0,120.78296080033527
10.0,6.0,16.0,133.72737862452834
13.0,6.0,15.0,126.32030155243794
7.0,6.0,17.0,126.54781877643242
8.0,6.0,16.0,109.66121035228524
13.0,6.0,15.0,154.58097691264553
7.0,7.0,16.0,104.68152782025444
9.0,6.0,16.0,118.45819003235854
12.0,6.0,15.0,154.58097691264553
6.0,6.0,17.0,100.864230672212
7.0,6.0,16.0,118.45819003235854
13.0,6.0,15.0,122.73052162838995
6.0,6.0,17.0,171.46758533679267
8.0,6.0,16.0,126.54781877643242
12.0,5.0,16.0,135.34479845650569
5.0,6.0,17.0,167.65028818875024
7.0,6.0,17.0,126.54781877643242
8.0,4.0,18.0,131.52750130846323
2.0,4.0,19.0,166.71542002875634
3.0,4.0,19.0,117.75083909635914
8.0,4.0,18.0,135.34479845650569
2.0,4.0,19.0,162.8981228807139
3.0,4.0,18.0,117.75083909635914
10.0,6.0,17.0,122.73052162838995
3.0,6.0,19.0,162.6706056567194
5.0,6.0,18.0,108.95385941628588
10.0,6.0,17.0,122.50300440439548
3.0,6.0,18.0,162.6706056567194
5.0,6.0,18.0,108.95385941628588
9.0,6.0,17.0,122.50300440439548
2.0,6.0,19.0,199.9557779209948
4.0,6.0,18.0,150.99119698859755
9.0,6.0,17.0,159.78817666867084
2.0,6.0,18.0,186.1791157088906
4.0,6.0,18.0,137.21453477649342
8.0,5.0,17.0,154.80849413664
2.0,6.0,19.0,208.04540666506864
3.0,6.0,18.0,159.08082573267146
8.0,5.0,17.0,176.67478509281798
2.0,6.0,19.0,199.24842698499538
3.0,6.0,18.0,154.10114320064062
14.0,4.0,15.0,159.08082573267146
8.0,4.0,16.0,199.24842698499538
10.0,4.0,16.0,154.32866042463507
13.0,4.0,15.0,167.87780541274472
6.0,4.0,17.0,190.4514473049221
8.0,4.0,16.0,145.30416352056733
14.0,6.0,15.0,150.28384605259816
8.0,6.0,16.0,199.24842698499538
10.0,6.0,16.0,145.30416352056733
13.0,6.0,15.0,159.08082573267146
7.0,6.0,16.0,190.22393008092757
9.0,6.0,16.0,136.50718384049406
14.0,6.0,15.0,154.10114320064062
7.0,7.0,16.0,158.62579128468246
9.0,7.0,16.0,109.66121035228524
12.0,6.0,15.0,118.45819003235854
6.0,7.0,16.0,158.62579128468246
8.0,6.0,16.0,109.66121035228524
13.0,6.0,15.0,114.64089288431609
7.0,6.0,16.0,180.49208224086044
9.0,6.0,16.0,126.54781877643242
12.0,6.0,15.0,140.32448098853652
6.0,6.0,17.0,180.49208224086044
7.0,6.0,16.0,122.73052162838995
2.0,5.0,21.0,140.32448098853652
5.0,5.0,22.0,171.69510256078718
5.0,8.0,17.0,117.75083909635914
2.0,2.0,14.0,131.52750130846323
5.0,10.0,12.0,171.69510256078718
12.0,4.0,25.0,113.93354194831669
4.0,4.0,26.0,131.52750130846323
4.0,4.0,27.0,158.85330850867697
4.0,4.0,26.0,117.75083909635914
4.0,4.0,21.0,122.73052162838995
2.0,4.0,21.0,158.85330850867697
7.0,4.0,20.0,117.75083909635914
3.0,4.0,20.0,122.73052162838995
1.0,4.0,27.0,199.9557779209948
11.0,5.0,23.0,150.99119698859755
10.0,7.0,21.0,168.58515634874408
10.0,6.0,21.0,191.15879824092153
10.0,7.0,21.0,137.21453477649342
10.0,7.0,19.0,150.99119698859755
11.0,8.0,21.0,208.04540666506864
14.0,7.0,22.0,159.08082573267146
11.0,8.0,21.0,176.67478509281798
7.0,6.0,31.0,199.24842698499538
7.0,6.0,43.0,150.28384605259816
6.0,11.0,9.0,167.87780541274472
3.0,5.0,8.0,208.04540666506864
3.0,7.0,28.0,154.32866042463507
4.0,8.0,28.0,171.92261978478166
4.0,8.0,28.0,190.4514473049221
3.0,7.0,28.0,145.53168074456184
4.0,4.0,20.0,159.08082573267146
7.0,18.0,9.0,199.24842698499538
1.0,3.0,18.0,150.28384605259816
1.0,2.0,18.0,167.87780541274472
1.0,3.0,18.0,190.4514473049221
4.0,7.0,15.0,145.30416352056733
1.0,7.0,15.0,150.28384605259816
1.0,7.0,16.0,121.34061902040709
0.0,7.0,15.0,151.5488552086694
1.0,2.0,18.0,144.59681258456794
0.0,4.0,19.0,82.48509586799909
5.0,9.0,13.0,133.59995558842957
2.0,9.0,13.0,220.53479004127274
1.0,9.0,14.0,153.97624974872897
0.0,10.0,13.0,157.79354689677143
5.0,7.0,11.0,153.97624974872897
14.0,10.0,31.0,134.88976400851672
13.0,22.0,17.0,117.29580464837015
5.0,8.0,16.0,157.4634059006941
4.0,12.0,16.0,122.275487180401
4.0,6.0,12.0,131.40260785655158
14.0,9.0,37.0,208.14803043715156
8.0,4.0,33.0,199.80608520506718
11.0,9.0,29.0,195.7612708330303
3.0,13.0,9.0,199.80608520506718
12.0,6.0,34.0,192.17149090898232
16.0,10.0,32.0,212.64787925717738
10.0,3.0,19.0,238.81130107340283
3.0,4.0,25.0,212.64787925717738
3.0,4.0,23.0,207.54330327323498
1.0,1.0,31.0,253.3508690497444
18.0,3.0,28.0,134.98985819641243
1.0,5.0,6.0,80.51273577592849
1.0,5.0,6.0,164.94830748085144
0.0,1.0,8.0,177.7901015329617
4.0,2.0,18.0,177.7901015329617
5.0,5.0,23.0,164.94830748085144
4.0,4.0,19.0,131.07246686047426
5.0,8.0,20.0,172.10053848074423
7.0,8.0,20.0,93.0021191521326
6.0,8.0,20.0,88.95730478009564
9.0,7.0,19.0,93.0021191521326
2.0,7.0,20.0,124.12042423637286
3.0,3.0,26.0,97.729485196153
1.0,3.0,26.0,101.54678234419544
3.0,3.0,26.0,88.93250551607971
2.0,3.0,24.0,88.95730478009564
0.0,3.0,25.0,92.06725099213871
2.0,3.0,24.0,133.37243836443508
2.0,2.0,23.0,106.98149932421524
0.0,2.0,23.0,102.00181679218441
2.0,2.0,23.0,93.43235433610563
2.0,3.0,23.0,117.6482153242763
0.0,3.0,24.0,285.3014185218957
2.0,3.0,23.0,271.60005123367137
2.0,2.0,19.0,140.7795154365255
0.0,2.0,20.0,148.16179324459998
2.0,2.0,19.0,108.6237184202085
2.0,3.0,22.0,304.16038703811336
0.0,3.0,23.0,215.88524850531928
2.0,3.0,22.0,247.231070813554
2.0,2.0,21.0,116.68854790026646
0.0,2.0,21.0,262.9800931177287
2.0,2.0,21.0,306.7126750300846
2.0,2.0,21.0,175.99223342083454
0.0,2.0,21.0,141.36197292061325
2.0,2.0,21.0,133.72737862452834
2.0,2.0,23.0,134.5373533326106
0.0,2.0,23.0,280.72374519380287
2.0,2.0,23.0,55.28418211969703
2.0,2.0,21.0,55.28418211969703
0.0,2.0,22.0,37.942539247560894
2.0,2.0,21.0,115.34824382031547
2.0,2.0,23.0,155.36615235671184
0.0,2.0,23.0,127.2551697124318
2.0,2.0,23.0,156.0487040286953
5.0,6.0,21.0,173.64266338884187
5.0,6.0,21.0,164.8456837087686
0.0,6.0,22.0,183.37451122890903
17.0,4.0,27.0,125.61295061643854
5.0,5.0,23.0,141.13445569661874
4.0,4.0,19.0,123.54049633647223
3.0,3.0,24.0,141.13445569661874
1.0,3.0,24.0,124.70288172046058
3.0,3.0,24.0,110.92621950835648
3.0,3.0,23.0,124.70288172046058
1.0,3.0,23.0,116.8407702003812
3.0,3.0,23.0,99.24681084023464
3.0,2.0,21.0,116.8407702003812
1.0,2.0,22.0,120.88558457241814
3.0,2.0,21.0,107.10892236031404
3.0,3.0,22.0,120.88558457241814
1.0,3.0,22.0,101.57158160821136
3.0,3.0,22.0,87.79491939610728
2.0,2.0,19.0,101.57158160821136
1.0,2.0,19.0,117.06828742437568
2.0,2.0,19.0,103.29162521227155
3.0,3.0,21.0,117.06828742437568
1.0,3.0,22.0,109.20617590429629
3.0,3.0,21.0,91.61221654414972
2.0,2.0,20.0,109.20617590429629
1.0,2.0,20.0,109.20617590429629
2.0,2.0,20.0,91.61221654414972
2.0,2.0,20.0,109.20617590429629
1.0,2.0,20.0,116.8407702003812
2.0,2.0,20.0,99.24681084023464
3.0,2.0,21.0,116.8407702003812
1.0,2.0,22.0,109.20617590429629
3.0,2.0,21.0,95.42951369219216
12.0,2.0,14.0,109.20617590429629
3.0,2.0,20.0,116.8407702003812
1.0,2.0,21.0,99.24681084023464
3.0,2.0,20.0,116.8407702003812
3.0,2.0,22.0,151.7763724326639
1.0,2.0,22.0,151.7763724326639
3.0,2.0,22.0,111.60877118033994
7.0,3.0,20.0,272.15428273772403
16.0,9.0,4.0,155.36615235671184
11.0,8.0,10.0,127.2551697124318
11.0,4.0,12.0,133.49986140053386
4.0,5.0,10.0,115.9059020403873
2.0,2.0,13.0,133.49986140053386
2.0,5.0,17.0,129.6825642524914
4.0,2.0,20.0,112.08860489234483
1.0,3.0,25.0,129.6825642524914
2.0,3.0,19.0,118.00315558436957
4.0,3.0,19.0,104.22649337226544
3.0,3.0,18.0,118.00315558436957
3.0,3.0,20.0,125.86526710444895
1.0,3.0,20.0,108.2713077443024
3.0,3.0,20.0,125.86526710444895
7.0,10.0,15.0,101.57158160821136
3.0,2.0,18.0,92.77460192813808
3.0,3.0,32.0,101.57158160821136
7.0,2.0,22.0,122.04796995640648
7.0,5.0,20.0,108.2713077443024
5.0,5.0,20.0,122.04796995640648
7.0,5.0,20.0,105.38887875625386
3.0,2.0,20.0,96.59189907618055
1.0,2.0,20.0,105.38887875625386
3.0,2.0,20.0,105.38887875625386
2.0,2.0,22.0,96.59189907618055
0.0,2.0,22.0,105.38887875625386
2.0,2.0,22.0,118.00315558436957
7.0,5.0,19.0,104.22649337226544
5.0,5.0,20.0,118.00315558436957
7.0,5.0,19.0,170.45489266873187
3.0,2.0,19.0,114.18585843632714
1.0,2.0,20.0,100.40919622422301
3.0,2.0,19.0,114.18585843632714
2.0,2.0,21.0,121.820452732412
1.0,2.0,21.0,104.22649337226544
2.0,2.0,21.0,121.820452732412
6.0,5.0,19.0,153.41859152865715
4.0,5.0,19.0,195.78354051285908
6.0,5.0,19.0,170.65761062871044
2.0,2.0,19.0,162.11294743664757
1.0,2.0,19.0,96.9443097520867
2.0,2.0,19.0,78.66779871995665
2.0,2.0,20.0,106.07143042823729
0.0,2.0,20.0,122.98283811640042
2.0,2.0,20.0,119.72319918842976
5.0,5.0,18.0,105.61639598024831
4.0,5.0,18.0,123.21035534039488
5.0,5.0,18.0,110.59607851227915
3.0,2.0,18.0,118.23067280836406
1.0,2.0,18.0,100.6367134482175
3.0,2.0,18.0,118.23067280836406
2.0,2.0,19.0,162.64580639270346
1.0,2.0,20.0,106.5512641402422
2.0,2.0,19.0,164.03823858487345
3.0,2.0,14.0,157.00837145270512
4.0,5.0,31.0,161.50822027273102
10.0,13.0,33.0,143.9142609125845
9.0,2.0,10.0,161.50822027273102
5.0,9.0,18.0,114.18585843632714
5.0,3.0,20.0,96.59189907618055
6.0,3.0,14.0,114.18585843632714
6.0,9.0,18.0,113.02347305233872
2.0,5.0,58.0,95.42951369219216
2.0,5.0,58.0,113.02347305233872
2.0,7.0,55.0,157.6909231246886
2.0,7.0,55.0,143.9142609125845
2.0,5.0,45.0,157.6909231246886
2.0,7.0,42.0,110.36856128828464
2.0,7.0,42.0,96.59189907618055
5.0,6.0,18.0,110.36856128828464
2.0,7.0,11.0,109.20617590429629
4.0,8.0,13.0,100.40919622422301
8.0,5.0,15.0,109.20617590429629
3.0,5.0,13.0,148.8939434446153
4.0,6.0,17.0,131.29998408446878
5.0,9.0,13.0,148.8939434446153
2.0,3.0,11.0,101.57158160821136
4.0,4.0,17.0,92.77460192813808
3.0,3.0,15.0,101.57158160821136
3.0,6.0,15.0,105.38887875625386
4.0,8.0,16.0,87.79491939610728
3.0,6.0,17.0,105.38887875625386
3.0,6.0,15.0,136.27966661649958
4.0,7.0,12.0,127.48268693642628
4.0,6.0,9.0,136.27966661649958
6.0,7.0,11.0,106.5512641402422
5.0,7.0,11.0,88.95730478009564
4.0,8.0,12.0,106.5512641402422
3.0,5.0,16.0,101.57158160821136
4.0,5.0,17.0,96.59189907618055
4.0,5.0,17.0,101.57158160821136
8.0,8.0,21.0,91.28207554807237
6.0,11.0,12.0,177.1075498609782
3.0,9.0,16.0,269.8825372137983
5.0,10.0,24.0,128.79476503634226
11.0,12.0,19.0,152.45892410464734
14.0,9.0,28.0,135.82463216851062
1.0,1.0,3.0,121.71782896032916
3.0,2.0,9.0,161.2559037847206
1.0,1.0,6.0,262.5806134979779
2.0,1.0,12.0,262.5806134979779
1.0,2.0,4.0,259.2183507979244
2.0,7.0,5.0,259.2183507979244
1.0,1.0,3.0,212.95575057342603
2.0,6.0,5.0,209.5934878733725
2.0,3.0,5.0,209.5934878733725
0.0,1.0,6.0,140.32448098853652
1.0,1.0,6.0,91.25727628405643
2.0,5.0,6.0,120.53064431232485
1.0,1.0,4.0,151.21871421259203
2.0,2.0,6.0,99.59922151614073
2.0,1.0,13.0,127.7102041604208
2.0,3.0,8.0,133.37243836443508
0.0,1.0,4.0,75.07801879590869
3.0,2.0,9.0,119.62057541634691
0.0,2.0,11.0,99.14418706815178
3.0,2.0,9.0,111.2786301842626
1.0,2.0,13.0,131.98253575645222
2.0,4.0,10.0,118.91322448034752
6.0,3.0,18.0,111.2786301842626
7.0,3.0,17.0,112.66853279224544
3.0,3.0,9.0,97.17182697608116
6.0,2.0,21.0,126.44519500434956
8.0,5.0,7.0,117.6482153242763
1.0,2.0,9.0,116.7133471642824
2.0,4.0,12.0,111.05111296026811
2.0,3.0,9.0,123.66538978838385
7.0,11.0,62.0,123.66538978838385
0.0,1.0,10.0,186.2569402169576
0.0,1.0,15.0,146.44174964053983
0.0,1.0,7.0,127.23037044841587
0.0,1.0,15.0,179.40752136493902
1.0,1.0,24.0,221.19254244924028
7.0,5.0,69.0,269.8047127057314
0.0,1.0,12.0,27.653033187421908
0.0,1.0,8.0,72.19558980786013
0.0,1.0,8.0,39.104924631549274
0.0,1.0,9.0,70.80568719987726
0.0,1.0,10.0,35.5151447075013
0.0,1.0,11.0,68.35349339580172
0.0,1.0,10.0,27.653033187421908
0.0,1.0,10.0,64.3086790237648
0.0,0.0,24.0,52.17423590765397
0.0,0.0,24.0,30.30794495147599
22.0,1.0,74.0,39.104924631549274
0.0,1.0,30.0,64.0811617997703
0.0,1.0,30.0,31.470330335464357
0.0,1.0,35.0,51.946718683659476
0.0,1.0,35.0,74.6229843479197
1.0,2.0,75.0,63.62612735178134
0.0,1.0,28.0,22.67335065539108
0.0,1.0,28.0,72.19558980786013
0.0,1.0,41.0,53.4392450637252
0.0,1.0,41.0,72.19558980786013
0.0,2.0,70.0,69.87081903988337
0.0,1.0,36.0,75.30553601990317
0.0,1.0,36.0,136.98701755249894
0.0,1.0,57.0,141.96670008452983
0.0,1.0,18.0,76.24040417989706
0.0,0.0,25.0,144.3940946245894
0.0,0.0,15.0,120.68033702825241
0.0,0.0,25.0,54.60163044771357
5.0,0.0,19.0,82.94013031598809
0.0,0.0,32.0,67.44342449982378
5.0,0.0,24.0,346.10358672273566
6.0,1.0,24.0,45.5771335436458
0.0,1.0,33.0,64.66361928385805
6.0,1.0,24.0,34.125242099518445
15.0,5.0,39.0,64.66361928385805
0.0,1.0,17.0,107.81627329631344
1.0,1.0,29.0,348.5557805268113
1.0,2.0,26.0,53.21172783973071
0.0,1.0,24.0,37.942539247560894
0.0,1.0,33.0,37.942539247560894
0.0,1.0,15.0,41.759836395603344
0.0,1.0,21.0,45.5771335436458
0.0,0.0,11.0,49.39443069168825
0.0,0.0,20.0,45.5771335436458
0.0,1.0,29.0,45.5771335436458
0.0,0.0,31.0,94.97447924420321
0.0,1.0,5.0,94.97447924420321
0.0,0.0,15.0,483.4177039799749
